product_id,rating,ProductName,Brand,Price,Image_Url,Category,SubCategory
P001150,2.96,Berry Blast Body Wash,Liril,197,https://www.bigbasket.com/media/uploads/p/l/40163948_2-liril-berry-blast-body-wash.jpg,Beauty & Hygiene,Shower Gel & Body Wash
P001151,4.52,Stone Flower,BB Royal,90,https://www.bigbasket.com/media/uploads/p/l/40075203_4-bb-royal-stone-flower.jpg,"Foodgrains, Oil & Masala",Whole Spices
P001152,3.69,Pizza Topping,HappyChef,189,https://www.bigbasket.com/media/uploads/p/l/40200821_2-happychef-pizza-topping.jpg,Gourmet & World Food,"Olive, Jalapeno, Gherkin"
P001153,4.17,Pizza Sauce,HappyChef,159,https://www.bigbasket.com/media/uploads/p/l/40200922_9-happychef-pizza-sauce.jpg,Gourmet & World Food,Mustard & Cheese Sauces
P001154,3.96,Millet Pancake Combo - Banana+ Chocolate+ Blueberry + Classic (150 g each),Slurrp Farm,646,https://www.bigbasket.com/media/uploads/p/l/1214720_1-slurrp-farm-millet-pancake-combo-banana-chocolate-blueberry-classic-150-g-each.jpg,Snacks & Branded Foods,Breakfast & Snack Mixes
P001155,4.06,Absolute Skin Natural Mousse,Lakme,825,https://www.bigbasket.com/media/uploads/p/l/40078279_2-lakme-absolute-skin-natural-mousse.jpg,Beauty & Hygiene,Face
P001156,3.87,Beer Shampoo - Damage Free,Park avenue,170,https://www.bigbasket.com/media/uploads/p/l/40075136_8-park-avenue-beer-shampoo-damage-free.jpg,Beauty & Hygiene,Bath & Shower
P001157,4.21,Chicken - Biryani Cut 1 kg + BB Royal Biryani Basmati Rice 1 kg,Fresho,669,https://www.bigbasket.com/media/uploads/p/l/1220960_1-fresho-chicken-biryani-cut-1-kg-bb-royal-biryani-basmati-rice-1-kg.jpg,"Eggs, Meat & Fish",Fresh Chicken
P001158,3.69,Men Hair Cream - Anti-Hairfall,Parachute Advansed,95,https://www.bigbasket.com/media/uploads/p/l/40111324_3-parachute-advansed-men-hair-cream-anti-hairfall.jpg,Beauty & Hygiene,Hair Care & Styling
P001159,2.67,Pure Lavender Handmade Herbal Soap,Khadi Natural,80,https://www.bigbasket.com/media/uploads/p/l/40114541_6-khadi-natural-pure-lavender-soap.jpg,Beauty & Hygiene,Bathing Bars & Soaps
P001160,2.5,Elbow Pasta,Keya,280,https://www.bigbasket.com/media/uploads/p/l/1215128_2-keya-elbow-pasta.jpg,Snacks & Branded Foods,Pasta & Macaroni
P001161,3.63,"Organic  Kashmir Honey, 500 g + Oats, 1 Kg",BB Royal,628,https://www.bigbasket.com/media/uploads/p/l/1215052_1-bb-royal-organic-kashmir-honey-500-g-oats-1-kg.jpg,Snacks & Branded Foods,Honey
P001162,4.81,"Foxtail Millet Noodles - No Maida, Not Fried",Slurrp Farm,129,https://www.bigbasket.com/media/uploads/p/l/40230863_2-slurrp-farm-foxtail-millet-noodles-no-maida-not-fried.jpg,Snacks & Branded Foods,Instant Noodles
P001163,3.81,Basa Fillet 1kg + Malabar Prawns 250g,Fresho,1164,https://www.bigbasket.com/media/uploads/p/l/1215991_1-fresho-basa-fillet-1kg-malabar-prawns-250g.jpg,"Eggs, Meat & Fish",Marinated Meat
P001164,3.46,Refreshing Body Spray for Women - English Rose,Yardley London,225,https://www.bigbasket.com/media/uploads/p/l/272266_3-yardley-london-deodorant-english-rose-deodorant-for-women.jpg,Beauty & Hygiene,Women's Deodorants
P001165,4.89,English Rose Deodorant - For Women,Yardley London,675,https://www.bigbasket.com/media/uploads/p/l/1213515_1-yardley-london-english-rose-deodorant-for-women.jpg,Beauty & Hygiene,Women's Deodorants
P001166,4.26,English Rose Deodorant For Women,Yardley London,450,https://www.bigbasket.com/media/uploads/p/l/1212831_1-yardley-london-english-rose-deodorant-for-women.jpg,Beauty & Hygiene,Women's Deodorants
P001167,3.44,Puff - Pastry Sheet,Unroll,179,https://www.bigbasket.com/media/uploads/p/l/40083434_4-unroll-puff-pastry-sheet.jpg,Snacks & Branded Foods,Frozen Veg Snacks
P001168,2.98,Regenerist Revitalising Night Cream - With Anti-Ageing Properties & Moisturises Skin,Olay,1399,https://www.bigbasket.com/media/uploads/p/l/20005481_10-olay-regenerist-revitalising-night-cream-with-anti-ageing-properties-moisturises-skin.jpg,Beauty & Hygiene,Face Care
P001169,3.95,M1 Perfume Spray - For Men,Engage,450,https://www.bigbasket.com/media/uploads/p/l/1213547_3-engage-m1-perfume-spray-for-men.jpg,Beauty & Hygiene,Men's Deodorants
P001170,4.58,"M1 Perfume Spray - Fresh & Long Lasting Fragrance, For Men",Engage,225,https://www.bigbasket.com/media/uploads/p/l/40049911_2-engage-m1-perfume-spray-for-men.jpg,Beauty & Hygiene,Men's Deodorants
P001171,3.46,Glass Bowl Speckle - Wine,Iveo ,450,https://www.bigbasket.com/media/uploads/p/l/40209798_1-iveo-glass-speckle-bowl-wine.jpg,"Kitchen, Garden & Pets",Glassware
P001172,3.63,Fragrance Body Spray - Absolute,Fogg ,275,https://www.bigbasket.com/media/uploads/p/l/30008996_4-fogg-fragrance-body-spray-absolute.jpg,Beauty & Hygiene,Women's Deodorants
P001173,4.7,Fantastic Absolute,Fogg ,550,https://www.bigbasket.com/media/uploads/p/l/1213527_1-fogg-fantastic-absolute.jpg,Beauty & Hygiene,Women's Deodorants
P001174,3.43,Health Shampoo - With Henna & Amla for Problem Free Hair,Dabur Vatika,699,https://www.bigbasket.com/media/uploads/p/l/40220624_1-dabur-vatika-health-shampoo-with-henna-amla-for-problem-free-hair.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001175,3.78,"Health Shampoo - Henna & Amla, For Problem Free Hair, 7 Satt Poshan",Dabur Vatika,445,https://www.bigbasket.com/media/uploads/p/l/40128588_5-dabur-vatika-health-shampoo-with-henna-amla-for-problem-free-hair.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001176,3.45,W3 Perfume Spray - For Women,Engage,450,https://www.bigbasket.com/media/uploads/p/l/1213542_1-engage-w3-perfume-spray-for-women.jpg,Beauty & Hygiene,Women's Deodorants
P001177,2.53,"Parachute Advansed Onion Hair Oil - For Hair Growth and Hair Fall Control with Natural Coconut Oil & Vitamin E, 200 ml",Parachute Advansed,399,https://www.bigbasket.com/media/uploads/p/l/40236457_2-parachute-advansed-onion-hair-growth-oil-with-natural-coconut-nourishing-controls-breakage-hairfall.jpg,Beauty & Hygiene,Hair Oil & Serum
P001178,2.98,Mutton - Biryani Pieces 1 Kg + BB Royal Biryani Basmati Rice 1 kg,Fresho,1653,https://www.bigbasket.com/media/uploads/p/l/1220961_1-fresho-mutton-biryani-pieces-1-kg-bb-royal-biryani-basmati-rice-1-kg.jpg,"Eggs, Meat & Fish",Fresh Mutton
P001179,2.6,"Napkin - Large, 2 Ply, 33x33cm -100% Virgin Pulp/Paper",BB Home,170,https://www.bigbasket.com/media/uploads/p/l/1211840_1-bb-home-napkin-large-2-ply-33x33cm-100-virgin-pulppaper.jpg,Cleaning & Household,"Paper Napkin, Tissue Box"
P001180,3.84,Cleaning/Kitchen Duster,Rise N Shine,149,https://www.bigbasket.com/media/uploads/p/l/40198339_1-rise-n-shine-cleaningkitchen-duster.jpg,Cleaning & Household,Dust Cloth & Wipes
P001181,3.77,Happy Baby Gift Pack,Himalaya Baby,1150,https://www.bigbasket.com/media/uploads/p/l/40118970_1-himalaya-baby-happy-baby-gift-pack.jpg,Baby Care,Baby Gift Sets
P001182,3.48,"Anti-Hairfall Shampoo - Aloe & 21 Ayurvedic Herbs, Silky, Shiny, Smooth Hair",Kesh King,499,https://www.bigbasket.com/media/uploads/p/l/40200336_2-kesh-king-anti-hairfall-shampoo-scalp-hair-medicine-nourishes-deeply.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001183,3.51,"Exfoliating Walnut Scrub, No Harmful Chemicals",Everyuth Naturals,225,https://www.bigbasket.com/media/uploads/p/l/100017698_4-everyuth-naturals-exfoliating-walnut-scrub.jpg,Beauty & Hygiene,Face Care
P001184,4.24,Exfoliating Walnut Scrub,Everyuth Naturals,450,https://www.bigbasket.com/media/uploads/p/l/1206765_2-everyuth-naturals-exfoliating-walnut-scrub.jpg,Beauty & Hygiene,Face Care
P001185,3.28,"Chicken - Lollipop, Antibiotic Residue-Free, 14 To 20 pcs",Fresho,290,https://www.bigbasket.com/media/uploads/p/l/10000928_11-fresho-chicken-lollipop-antibiotic-residue-free-10-12-pcs.jpg,"Eggs, Meat & Fish",Fresh Chicken
P001186,2.63,"Chicken - Lollipop, Antibiotic Residue-Free, 7 To 10 pcs",Fresho,155,https://www.bigbasket.com/media/uploads/p/l/10000929_9-fresho-chicken-lollipop-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",Fresh Chicken
P001187,3.89,"Chicken - Lollipop, Antibiotic Residue-Free, 28 To 35 pcs",Fresho,527,https://www.bigbasket.com/media/uploads/p/l/10001015_4-fresho-chicken-lollipop-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",Fresh Chicken
P001188,3.4,Bright Star Steel Casserole For Roti/Chapati With Steel Lid,Asian,839,https://www.bigbasket.com/media/uploads/p/l/40199892_7-asian-bright-star-steel-casserole-for-rotichapati-with-steel-lid.jpg,"Kitchen, Garden & Pets",Casserole
P001189,2.74,"Honey & Almonds Advanced Nourishing Body Lotion - With Wheatgerm Oil & Natural Screen, Deep Nourishment",Joy,315,https://www.bigbasket.com/media/uploads/p/l/40157231_8-joy-honey-almonds-advanced-nourishing-body-lotion.jpg,Beauty & Hygiene,Body Care
P001190,3,Honey & Almonds Advanced Nourishing Body Lotion,Joy,630,https://www.bigbasket.com/media/uploads/p/l/1214351_1-joy-honey-almonds-advanced-nourishing-body-lotion.jpg,Beauty & Hygiene,Body Care
P001191,4.56,"White Prawns - Medium, Unpeeled, 60 to 80 Pcs",Fresho,870,https://www.bigbasket.com/media/uploads/p/l/10000780_18-fresho-white-prawns-medium-unpeeled.jpg,"Eggs, Meat & Fish",Prawns & Shrimps
P001192,2.94,"White Prawns - Medium, Unpeeled, 30-50 pcs",Fresho,541,https://www.bigbasket.com/media/uploads/p/l/10000971_14-fresho-white-prawns-medium-unpeeled-30-40-pcs.jpg,"Eggs, Meat & Fish",Prawns & Shrimps
P001193,4.08,"White Prawns - Medium, Unpeeled, 20-30 pcs",Fresho,305,https://www.bigbasket.com/media/uploads/p/l/10000972_11-fresho-white-prawns-medium-unpeeled-20-30-pcs.jpg,"Eggs, Meat & Fish",Prawns & Shrimps
P001194,3.43,"Aloe Vera Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non-Sticky",Nivea,129,https://www.bigbasket.com/media/uploads/p/l/40251049_1-nivea-aloe-vera-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene,Body Care
P001195,3.01,French Yogurt - Mango,Mamie Yova,45,https://www.bigbasket.com/media/uploads/p/l/40208614_1-mamie-yova-french-yogurt-mango.jpg,"Bakery, Cakes & Dairy",Yogurt & Shrikhand
P001196,4.24,A2 Desi Cow Ghee,Fresho Organic,1500,https://www.bigbasket.com/media/uploads/p/l/40211784_5-fresho-organic-a2-desi-cow-ghee.jpg,"Foodgrains, Oil & Masala","Organic Edible Oil, Ghee"
P001197,3.25,Anti-Dandruff Shampoo,Himalaya,560,https://www.bigbasket.com/media/uploads/p/l/40013464_7-himalaya-anti-dandruff-shampoo.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001198,2.54,Coconut Powder - Desiccated,BB Popular,50,https://www.bigbasket.com/media/uploads/p/l/40133685_6-bb-popular-coconut-powder-desiccated.jpg,"Foodgrains, Oil & Masala",Powdered Spices
P001199,2.6,Purifying Neem Foaming Face Wash,Himalaya,235,https://www.bigbasket.com/media/uploads/p/l/40013480_5-himalaya-purifying-neem-foaming-face-wash.jpg,Beauty & Hygiene,Face Care
P001200,3.88,Pet Belly Container Set - Silver,Steelo,521,https://www.bigbasket.com/media/uploads/p/l/40113995_1-steelo-pet-belly-container-set-silver.jpg,"Kitchen, Garden & Pets",Containers Sets
P001201,4.2,9 to 5 Primer + Matte Powder Foundation Compact,Lakme,575,https://www.bigbasket.com/media/uploads/p/l/40143223_2-lakme-9-to-5-primer-matte-powder-foundation-compact.jpg,Beauty & Hygiene,Face
P001202,4.09,"Rose Water Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non-Sticky",Nivea,129,https://www.bigbasket.com/media/uploads/p/l/40251052_1-nivea-rose-water-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene,Body Care
P001203,3.91,"Rose Water Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non Sticky",Nivea,299,https://www.bigbasket.com/media/uploads/p/l/40251053_1-nivea-rose-water-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene,Body Care
P001204,3.55,Refreshing Body Spray for Women - English Lavender,Yardley London,225,https://www.bigbasket.com/media/uploads/p/l/272265_4-yardley-london-deodorant-english-lavender-for-women.jpg,Beauty & Hygiene,Women's Deodorants
P001205,4.22,English Lavender Deodorant - For Women,Yardley London,675,https://www.bigbasket.com/media/uploads/p/l/1213514_3-yardley-london-english-lavender-deodorant-for-women.jpg,Beauty & Hygiene,Women's Deodorants
P001206,4.08,English Lavender Deodorant For Women,Yardley London,450,https://www.bigbasket.com/media/uploads/p/l/1212830_2-yardley-london-english-lavender-deodorant-for-women.jpg,Beauty & Hygiene,Women's Deodorants
P001207,3.88,Bio Renew Repair Conditioner - Argan Oil of Morocco,Herbal Essence,650,https://www.bigbasket.com/media/uploads/p/l/40166258_3-herbal-essence-bio-renew-conditioner-with-argan-oil-of-morocco-repairs-smoothens.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001208,4.83,"Argan Oil of Morocco Conditioner - For Hair Repair & No Frizz, No Paraben, No Colorants",Herbal Essences,380,https://www.bigbasket.com/media/uploads/p/l/40233647_4-herbal-essences-argan-oil-of-morocco-conditioner-for-hair-repair-no-frizz-no-paraben-no-colorants.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001209,3.27,Total Effects 7-In-One Anti-Ageing Night Skin Cream - For Firmer Skin,Olay,399,https://www.bigbasket.com/media/uploads/p/l/40091741_6-olay-total-effects-7-in-1-anti-ageing-night-skin-cream.jpg,Beauty & Hygiene,Face Care
P001210,3.34,"Total Effects 7 In 1 Anti-Ageing Night Cream - Rich In Vitamin B5, C & E",Olay,899,https://www.bigbasket.com/media/uploads/p/l/20005479_10-olay-total-effects-7-in-1-anti-ageing-night-cream-rich-in-vitamin-b5-c-e.jpg,Beauty & Hygiene,Face Care
P001211,2.64,Crushed Peanut Chikkis,IndiSecrets,75,https://www.bigbasket.com/media/uploads/p/l/40202691_7-indisecrets-crushed-peanut-chikkis.jpg,Snacks & Branded Foods,Chikki & Gajjak
P001212,2.51,Wottagirl Fragrant Body Splash - Mystic Island,Layerr,215,https://www.bigbasket.com/media/uploads/p/l/30006264_4-layerr-wottagirl-fragrant-body-splash-mystic-island.jpg,Beauty & Hygiene,Women's Deodorants
P001213,4.8,Wottagirl! Perfume Spray - Mystic Island,Layerr,430,https://www.bigbasket.com/media/uploads/p/l/1213544_4-layerr-wottagirl-perfume-spray-mystic-island.jpg,Beauty & Hygiene,Women's Deodorants
P001214,2.62,"Pro Protect Pro Collection Shampoo - Moroccan & Argan Oil, Sulphate Free",TRESemme,360,https://www.bigbasket.com/media/uploads/p/l/40195269_4-tresele-pro-protect-sulphate-free-shampoo.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001215,4.48,Pro Protect Pro Collection Shampoo - Moroccan & Argan Oil,TRESemme,236,https://www.bigbasket.com/media/uploads/p/l/40195270_4-tresele-pro-protect-sulphate-free-shampoo.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001216,3.43,"Cow Ghee - Organic Bilona, Pure & Natural",Himalayan Natives,1300,https://www.bigbasket.com/media/uploads/p/l/40228894_3-himalayan-natives-cow-ghee-organic-bilona-pure-natural.jpg,"Foodgrains, Oil & Masala","Organic Edible Oil, Ghee"
P001217,3.88,Organic Bilona Cow Ghee,Himalayan Natives,1320,https://www.bigbasket.com/media/uploads/p/l/1214171_1-himalayan-natives-organic-bilona-cow-ghee.jpg,"Foodgrains, Oil & Masala",Ghee & Vanaspati
P001218,2.9,Cow Ghee/Tuppa - Organic Bilona,Himalayan Natives,399,https://www.bigbasket.com/media/uploads/p/l/40198149_3-himalayan-natives-cow-ghee-organic-bilona.jpg,"Foodgrains, Oil & Masala","Organic Edible Oil, Ghee"
P001219,3.17,Dates/Kharjura - Red,BB Royal,300,https://www.bigbasket.com/media/uploads/p/l/40076869_1-bb-royal-dates-red-seedless.jpg,"Foodgrains, Oil & Masala",Other Dry Fruits
P001220,4.79,Naturale Nourishing Coconut Water Bodywash,Pears,200,https://www.bigbasket.com/media/uploads/p/l/40178087_2-pears-naturale-nourishing-coconut-water-bodywash.jpg,Beauty & Hygiene,Shower Gel & Body Wash
P001221,4.51,Body Oil - Olive & Almond,Parachute Advansed,135,https://www.bigbasket.com/media/uploads/p/l/40200749_1-parachute-advansed-olive-almond-body-oil-for-nourished-glowing-skin.jpg,Beauty & Hygiene,Body Care
P001222,2.57,"Nourishing Body Lotion - Protects Dry Skin, Aloe Vera & Winter Cherry",Himalaya,160,https://www.bigbasket.com/media/uploads/p/l/40000416_11-himalaya-nourishing-body-lotion.jpg,Beauty & Hygiene,Body Care
P001223,4.18,"Nourishing Body Lotion - Protects Dry Skin, Aloe Vera & Winter Cherry, Hydra-Nutri Balance",Himalaya,320,https://www.bigbasket.com/media/uploads/p/l/100355510_11-himalaya-nourishing-body-lotion.jpg,Beauty & Hygiene,Body Care
P001224,3.62,Forever Matte Liquid Lip Colour,Lakme,295,https://www.bigbasket.com/media/uploads/p/l/40193711_2-lakme-forever-matte-liquid-lip-colour.jpg,Beauty & Hygiene,Lips
P001225,2.87,Body Wash Macadamia Oil & Peony Extracts + Invigorating Handwash Refill (750ml),Palmolive,878,https://www.bigbasket.com/media/uploads/p/l/1212916_1-palmolive-body-wash-macadamia-oil-peony-extracts-invigorating-handwash-refill-750ml.jpg,Beauty & Hygiene,Shower Gel & Body Wash
P001226,3.88,Khari - Jeera,Tasties,238,https://www.bigbasket.com/media/uploads/p/l/1203320_1-tasties-khari-jeera.jpg,"Bakery, Cakes & Dairy",Khari & Cream Rolls
P001227,4.44,Dry Pants Diapers - Small,Huggies,99,https://www.bigbasket.com/media/uploads/p/l/40190032_1-huggies-dry-pants-diapers-small.jpg,Baby Care,Diapers
P001228,3.8,"Dry Diaper Pants - Small, Bubble-bed Technology, Cottony Soft",Huggies,199,https://www.bigbasket.com/media/uploads/p/l/40190033_2-huggies-dry-pants-diapers-small.jpg,Baby Care,Diapers
P001229,4.21,Dry Pants Diapers - Small Size,Huggies,698,https://www.bigbasket.com/media/uploads/p/l/1212868_1-huggies-dry-pants-diapers-small-size.jpg,Baby Care,Diapers
P001230,2.69,Popular Plastic Bathing Mug - Pink,BB Home,49,https://www.bigbasket.com/media/uploads/p/l/40172186_6-bb-home-popular-plastic-bathing-mug-pink.jpg,Cleaning & Household,Buckets & Mugs
P001231,2.74,"BB Royal Organic  Kashmir Honey, 500 g + Emperia Green Tea - Honey Lemon, 35 g",bb Combo,594,https://www.bigbasket.com/media/uploads/p/l/1215051_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-emperia-green-tea-honey-lemon-35-g.jpg,Snacks & Branded Foods,Honey
P001232,4.7,Dry Ginger/Adarakh,BB Royal,40,https://www.bigbasket.com/media/uploads/p/l/30000284_8-bb-royal-dry-gingeradrak.jpg,"Foodgrains, Oil & Masala",Whole Spices
P001233,3.96,Rajbhog Ice Cream,Amul,40,https://www.bigbasket.com/media/uploads/p/l/40190796_1-amul-rajbhog-ice-cream.jpg,"Bakery, Cakes & Dairy",Ice Creams
P001234,3.68,Vanilla Wafers,Britannia Treat,50,https://www.bigbasket.com/media/uploads/p/l/40224030_2-britannia-treat-treat-creme-wafers-vanilla.jpg,Snacks & Branded Foods,Cream Biscuits & Wafers
P001235,4.28,"Chicken - Biryani Cut, 20 To 25 pcs",Fresho,474,https://www.bigbasket.com/media/uploads/p/l/40081296_4-fresho-chicken-biryani-cut.jpg,"Eggs, Meat & Fish",Fresh Chicken
P001236,2.72,Swift Stainless Steel Hand Beater - Unique Design & Durable,Pigeon Steel,180,https://www.bigbasket.com/media/uploads/p/l/40249690_1-pigeon-swift-stainless-steel-hand-beater-unique-design-durable.jpg,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
P001237,2.68,Organic Himalayan Kashmir Honey,BB Royal,858,https://www.bigbasket.com/media/uploads/p/l/1213800_1-bb-royal-organic-himalayan-kashmir-honey.jpg,Snacks & Branded Foods,Honey
P001238,3.79,Bio Apricot Refreshing Body Wash,BIOTIQUE,199,https://www.bigbasket.com/media/uploads/p/l/40179817_4-biotique-bio-apricot-refreshing-body-wash.jpg,Beauty & Hygiene,Shower Gel & Body Wash
P001239,3.79,Mustard/Sasive - Small,BB Popular,15,https://www.bigbasket.com/media/uploads/p/l/40133689_8-bb-popular-mustardrai-small.jpg,"Foodgrains, Oil & Masala",Whole Spices
P001240,4.33,Til/Ellu - Nylon,BB Royal,100,https://www.bigbasket.com/media/uploads/p/l/40075121_7-bb-royal-til-nylon.jpg,"Foodgrains, Oil & Masala",Whole Spices
P001241,3,Nylon Til/Ellu,BB Royal,50,https://www.bigbasket.com/media/uploads/p/l/40000222_7-bb-royal-til-nylon-100-g.jpg,"Foodgrains, Oil & Masala",Whole Spices
P001242,3.84,Garam Masala,BB Royal,40,https://www.bigbasket.com/media/uploads/p/l/40183511_1-bb-royal-garam-masala.jpg,"Foodgrains, Oil & Masala",Powdered Spices
P001243,2.72,"White Prawns - Jumbo, Peeled & Deveined, 30-40 pcs",Fresho,1125,https://www.bigbasket.com/media/uploads/p/l/40225845_2-fresho-white-prawns-jumbo-peeled-de-veined.jpg,"Eggs, Meat & Fish",Prawns & Shrimps
P001244,4.53,"White Prawns - Jumbo, Peeled & Deveined, 10-20 pcs",Fresho,624,https://www.bigbasket.com/media/uploads/p/l/40225846_1-fresho-white-prawns-jumbo-peeled-de-veined.jpg,"Eggs, Meat & Fish",Prawns & Shrimps
P001245,3.96,Ready To Drink Protein Milkshake - Cold Coffee,Raw Pressery,100,https://www.bigbasket.com/media/uploads/p/l/40184800_5-raw-pressery-protein-milkshake-cold-coffee.jpg,"Bakery, Cakes & Dairy","Flavoured, Soya Milk"
P001246,4.64,"Non-Stick Cookware Gift Set - Blue, Flat Tawa 26 cm + Kadai with SS Lid 22.5 cm, 2.8 mm",Nirlon,1450,https://www.bigbasket.com/media/uploads/p/l/40157433_4-nirlon-combo-coloured-non-stick-flat-tawa-kadai-blue.jpg,"Kitchen, Garden & Pets",Cookware Sets
P001247,3.58,"9To5 Primer + Matte Perfect Cover Foundation - W240, Warm Beige",Lakme,500,https://www.bigbasket.com/media/uploads/p/l/40183362_3-lakme-9to5-primer-matte-perfect-cover-foundation-w240-warm-beige.jpg,Beauty & Hygiene,Face
P001248,2.86,"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",bb Combo,598,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,Snacks & Branded Foods,Honey
P001249,3.41,Nutrition Energy Bar - Almonds & Raisins,GoodDiet,52,https://www.bigbasket.com/media/uploads/p/l/40130160_14-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,Snacks & Branded Foods,Granola & Cereal Bars
P001250,4.51,"Red Onion Black Seed Oil  Shampoo - No Parabens, pH Balances",Wow Skin Science,999,https://www.bigbasket.com/media/uploads/p/l/40220157_2-wow-skin-science-red-onion-black-seed-oil-shampoo-no-parabens-ph-balances.jpg,Beauty & Hygiene,Shampoo & Conditioner
P001251,3.67,Soya Drink Kesar Pista,Sofit ,435,https://www.bigbasket.com/media/uploads/p/l/1205152_3-sofit-soya-drink-kesar-pista.jpg,"Bakery, Cakes & Dairy","Flavoured, Soya Milk"
P001252,3.01,Gold Facial Kit,VLCC,320,https://www.bigbasket.com/media/uploads/p/l/307406_6-vlcc-gold-facial-kit.jpg,Beauty & Hygiene,Face Care
P001253,4.3,Aloe Vera Cooling Face Gel,Lever Ayush,110,https://www.bigbasket.com/media/uploads/p/l/40166365_4-lever-ayush-aloe-vera-cooling-face-gel.jpg,Beauty & Hygiene,Face Care
P001254,3.67,Jeera Ajwain Rusk,Tasties,75,https://www.bigbasket.com/media/uploads/p/l/40106013_8-tasties-jeera-ajwain-rusk.jpg,"Bakery, Cakes & Dairy",Rusks
P001255,2.93,"Royal Organic Wild Honey, 500g+IndiSecrets Pure Tulsi, Ginger & Turmeric, 36g",bb Combo,598,https://www.bigbasket.com/media/uploads/p/l/1220660_1-bb-combo-royal-organic-wild-honey-500gindisecrets-pure-tulsi-ginger-turmeric-36g.jpg,Snacks & Branded Foods,Honey
P001256,2.93,Fragrance Body Spray - Napoleon,Fogg ,275,https://www.bigbasket.com/media/uploads/p/l/40001569_3-fogg-fragrance-body-spray-napoleon.jpg,Beauty & Hygiene,Men's Deodorants
P001257,3.66,Kolkata/Bengali Tengra Fish - Whole Cleaned,Fresho,207,https://www.bigbasket.com/media/uploads/p/l/40227746_1-fresho-tengra-fish-whole-cut-fresh.jpg,"Eggs, Meat & Fish",Fresh Water Fish
P001258,2.52,"Fish - Katla, Head",Fresho,124,https://www.bigbasket.com/media/uploads/p/l/40087793_2-fresho-fish-katla-head.jpg,"Eggs, Meat & Fish",Fresh Water Fish
P001259,4.24,Banana Pudding Cake - Sliced,Elite,60,https://www.bigbasket.com/media/uploads/p/l/40204880_2-elite-banana-pudding-cake-sliced.jpg,"Bakery, Cakes & Dairy","Bakery Biscuits, Cookies"
P001260,4.77,"XX3 Cologne Spray - No Gas Perfume, Spicy & Woody, Skin Friendly, For Men",Engage,275,https://www.bigbasket.com/media/uploads/p/l/30008984_2-engage-xx3-cologne-spray-for-men.jpg,Beauty & Hygiene,Men's Deodorants
P001261,2.63,XX3 Cologne - for Men,Engage,550,https://www.bigbasket.com/media/uploads/p/l/1213540_1-engage-xx3-cologne-for-men.jpg,Beauty & Hygiene,Men's Deodorants
P001262,2.97,Deep Clean Facial Cleanser - Normal To Oily Skin,Neutrogena,420,https://www.bigbasket.com/media/uploads/p/l/1221065_2-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg,Beauty & Hygiene,Face Care
P001263,4.7,Deep Clean Facial Cleanser - Normal to Oily Skin,Neutrogena,475,https://www.bigbasket.com/media/uploads/p/l/258147_6-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg,Beauty & Hygiene,Face Care
P001264,2.84,Refreshing Body Spray for Women - English Lavender + English Rose + Morning Dew,Yardley London,627,https://www.bigbasket.com/media/uploads/p/l/40163585_2-yardley-london-deo-tripack-for-women-english-lavender-english-rose-morning-dew.jpg,Beauty & Hygiene,Women's Deodorants
P001265,3.91,Rava Idli Instant Mix,Aashirvaad,125,https://www.bigbasket.com/media/uploads/p/l/40154067_5-aashirvaad-instant-mix-rava-idli.jpg,Snacks & Branded Foods,Breakfast & Snack Mixes
P001266,3.78,"Kolkata/Bengali Hilsa Fish - Cut Pieces, Large",Fresho,902,https://www.bigbasket.com/media/uploads/p/l/40088541_1-fresho-hilsa-fish-cut-pieces-large.jpg,"Eggs, Meat & Fish",Marine Water Fish
P001267,3.31,"Regenerist Revitalising Hydration Day Cream - With SPF 15 UVA/UVB, Protects Skin",Olay,1399,https://www.bigbasket.com/media/uploads/p/l/20004834_8-olay-regenerist-revitalising-hydration-day-cream-with-spf-15-uvauvb-protects-skin.jpg,Beauty & Hygiene,Face Care
