unnamed: 0,product_id,rating,ProductName,Brand,price,image_url,Category,subcategory,perfil_texto
1014,P001015,2.7,Aamras Juice,Paper Boat,130.0,https://www.bigbasket.com/media/uploads/p/l/30005367_3-paper-boat-aamras-juice.jpg,Beverages,Juices,paper boat beverages juices aamras juice
1015,P001016,3.26,Fragrance Body Spray - Marco,Fogg ,275.0,https://www.bigbasket.com/media/uploads/p/l/40001562_2-fogg-fragrance-body-spray-marco.jpg,Beauty & Hygiene,Men's Deodorants,fogg  beauty & hygiene men's deodorants fragrance body spray - marco
1016,P001017,3.36,Cocoa Butter Lotions (400+200 ml),Himalaya,440.0,https://www.bigbasket.com/media/uploads/p/l/1208587_4-himalaya-cocoa-butter-lotions-400200-ml.jpg,Beauty & Hygiene,Body Care,himalaya beauty & hygiene body care cocoa butter lotions (400+200 ml)
1017,P001018,3.8,"Glass Jar/Container - With Lid, Square, High Quality, Durable",STOREHAUS,399.0,https://www.bigbasket.com/media/uploads/p/l/40232337_2-storehaus-glass-jarcontainer-with-lid-square-high-quality-durable.jpg,"Kitchen, Garden & Pets",Glassware,"storehaus kitchen, garden & pets glassware glass jar/container - with lid, square, high quality, durable"
1018,P001019,3.61,"Aloe Fresh Aloe Vera & Lime Soap, Clears Excess Oil & Hydrates Skin",Santoor,209.0,https://www.bigbasket.com/media/uploads/p/l/40172427_3-santoor-aloe-fresh-soap.jpg,Beauty & Hygiene,Bathing Bars & Soaps,"santoor beauty & hygiene bathing bars & soaps aloe fresh aloe vera & lime soap, clears excess oil & hydrates skin"
1019,P001020,2.58,Aloe Fresh Soap - Fresh & Glowing Skin,Santoor,285.0,https://www.bigbasket.com/media/uploads/p/l/40227846_1-santoor-aloe-fresh-soap-fresh-glowing-skin.jpg,Beauty & Hygiene,Bathing Bars & Soaps,santoor beauty & hygiene bathing bars & soaps aloe fresh soap - fresh & glowing skin
1020,P001021,2.98,"Cool Menthol 2 in 1 Anti-Dandruff Shampoo + Conditioner, Upto 100% Dandruff Free",Head & shoulders,425.0,https://www.bigbasket.com/media/uploads/p/l/40120056_5-head-shoulders-shampoo-conditioner-2-in-1-cool-menthol.jpg,Beauty & Hygiene,Shampoo & Conditioner,"head & shoulders beauty & hygiene shampoo & conditioner cool menthol 2 in 1 anti-dandruff shampoo + conditioner, upto 100% dandruff free"
1021,P001022,2.78,Cool Menthol 2 in 1 Anti-Dandruff Shampoo + Conditioner,Head & shoulders,225.0,https://www.bigbasket.com/media/uploads/p/l/40120058_5-head-shoulders-shampoo-conditioner-2-in-1-cool-menthol.jpg,Beauty & Hygiene,Shampoo & Conditioner,head & shoulders beauty & hygiene shampoo & conditioner cool menthol 2 in 1 anti-dandruff shampoo + conditioner
1022,P001023,2.86,"Total Care Baby Diaper Pants - Extra Large, 12-17 kg, With Anti-Rash Shield",Himalaya Baby,1025.0,https://www.bigbasket.com/media/uploads/p/l/40110180_4-himalaya-baby-total-care-diaper-pants-extra-large.jpg,Baby Care,Diapers,"himalaya baby baby care diapers total care baby diaper pants - extra large, 12-17 kg, with anti-rash shield"
1023,P001024,3.47,Chicken Mixed Boneless,Fresho,193.0,https://www.bigbasket.com/media/uploads/p/l/10000925_7-fresho-chicken-mixed-boneless.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken mixed boneless"
1024,P001025,4.79,"Chicken Mixed - Boneless, Antibiotic Residue-Free, 6-10 pcs",Fresho,605.0,https://www.bigbasket.com/media/uploads/p/l/10001013_5-fresho-chicken-mixed-boneless-antibiotic-residue-free-6-10-pcs.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken mixed - boneless, antibiotic residue-free, 6-10 pcs"
1025,P001026,3.89,"Visibly Flawless Skin Moisturizer - For All Skin Types, Morning Nectar, 100% Botanical Extracts",BIOTIQUE,280.0,https://www.bigbasket.com/media/uploads/p/l/40076222_12-biotique-body-lotion-bio-morning-nectar-flawless-for-skin.jpg,Beauty & Hygiene,Body Care,"biotique beauty & hygiene body care visibly flawless skin moisturizer - for all skin types, morning nectar, 100% botanical extracts"
1026,P001027,3.52,Bio Morning Nectar Moisturizer,BIOTIQUE,560.0,https://www.bigbasket.com/media/uploads/p/l/1212471_2-biotique-bio-morning-nectar-moisturizer.jpg,Beauty & Hygiene,Body Care,biotique beauty & hygiene body care bio morning nectar moisturizer
1027,P001028,4.5,"Oats Breakfast Cereal- Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",BB Royal,199.0,https://www.bigbasket.com/media/uploads/p/l/40194170_20-bb-royal-oats.jpg,Snacks & Branded Foods,Oats & Porridge,"bb royal snacks & branded foods oats & porridge oats breakfast cereal- rich in protein, dietary fibre, nutritious, easy to cook"
1028,P001029,4.43,Cashew/Godambi - Broken,BB Royal,150.0,https://www.bigbasket.com/media/uploads/p/l/40112392_8-bb-royal-cashewkaju-broken.jpg,"Foodgrains, Oil & Masala",Cashews,"bb royal foodgrains, oil & masala cashews cashew/godambi - broken"
1029,P001030,4.76,Lettuce - Iceberg,Fresho,81.82,https://www.bigbasket.com/media/uploads/p/l/10000132_17-fresho-lettuce-iceberg.jpg,Fruits & Vegetables,Exotic Vegetables,fresho fruits & vegetables exotic vegetables lettuce - iceberg
1030,P001031,4.23,Broken Wheat/Dalia,Super Saver,35.0,https://www.bigbasket.com/media/uploads/p/l/40159999_1-super-saver-broken-wheatdalia.jpg,"Foodgrains, Oil & Masala","Sooji, Maida & Besan","super saver foodgrains, oil & masala sooji, maida & besan broken wheat/dalia"
1031,P001032,4.81,Anti-Bacterial Hand Sanitizer,Hygienix,25.0,https://www.bigbasket.com/media/uploads/p/l/40193949_2-hygienix-anti-bacterial-hand-sanitizer.jpg,Beauty & Hygiene,Hand Wash & Sanitizers,hygienix beauty & hygiene hand wash & sanitizers anti-bacterial hand sanitizer
1032,P001033,3.49,Anti-Bacterial Hand Sanitizer - 99.99% Germ-kill,Hygienix,250.0,https://www.bigbasket.com/media/uploads/p/l/40222387_1-hygienix-anti-bacterial-hand-sanitizer-9999-germ-kill.jpg,Beauty & Hygiene,Hand Wash & Sanitizers,hygienix beauty & hygiene hand wash & sanitizers anti-bacterial hand sanitizer - 99.99% germ-kill
1033,P001034,2.78,"Anti-Bacterial Hand Sanitizer - Alcohol Based, 99.99% Germ Kill without Water",Hygienix,50.0,https://www.bigbasket.com/media/uploads/p/l/40193950_3-hygienix-anti-bacterial-hand-sanitizer.jpg,Beauty & Hygiene,Hand Wash & Sanitizers,"hygienix beauty & hygiene hand wash & sanitizers anti-bacterial hand sanitizer - alcohol based, 99.99% germ kill without water"
1034,P001035,2.91,Pasta - Fusilli Whole Wheat,HappyChef,370.0,https://www.bigbasket.com/media/uploads/p/l/1213501_2-happychef-pasta-fusilli-whole-wheat.jpg,Gourmet & World Food,Pastas & Spaghetti,happychef gourmet & world food pastas & spaghetti pasta - fusilli whole wheat
1035,P001036,4.86,100% Durum Whole Wheat Pasta - Fusilli,HappyChef,185.0,https://www.bigbasket.com/media/uploads/p/l/40112471_8-happychef-pasta-fusilli-whole-wheat.jpg,Gourmet & World Food,Pastas & Spaghetti,happychef gourmet & world food pastas & spaghetti 100% durum whole wheat pasta - fusilli
1036,P001037,3.53,"Moonfils - Orange Cream, Centre Filled Puff Rolls, Italian Recipe, Soft & Delicious",Bauli,20.0,https://www.bigbasket.com/media/uploads/p/l/277884_7-bauli-moonfils-orange.jpg,"Bakery, Cakes & Dairy","Croissants, Bagels","bauli bakery, cakes & dairy croissants, bagels moonfils - orange cream, centre filled puff rolls, italian recipe, soft & delicious"
1037,P001038,4.85,Soya Drink Chocolate,Sofit ,435.0,https://www.bigbasket.com/media/uploads/p/l/1205153_3-sofit-soya-drink-chocolate.jpg,"Bakery, Cakes & Dairy","Flavoured, Soya Milk","sofit  bakery, cakes & dairy flavoured, soya milk soya drink chocolate"
1038,P001039,2.99,HappyChef 100% Durum Wheat Pasta-Macaroni 500g & Knorr Pizza-Pasta Sauce 200g,bb Combo,215.0,https://www.bigbasket.com/media/uploads/p/l/1221478_2-bb-combo-happychef-100-durum-wheat-pasta-macaroni-500g-knorr-pizza-pasta-sauce-200g.jpg,Gourmet & World Food,Pastas & Spaghetti,bb combo gourmet & world food pastas & spaghetti happychef 100% durum wheat pasta-macaroni 500g & knorr pizza-pasta sauce 200g
1039,P001040,4.13,Lemon & Tea Tree Oil Body Wash,Liril,210.0,https://www.bigbasket.com/media/uploads/p/l/40163946_2-liril-lemon-tea-tree-oil-body-wash.jpg,Beauty & Hygiene,Shower Gel & Body Wash,liril beauty & hygiene shower gel & body wash lemon & tea tree oil body wash
1040,P001041,2.87,"Body Wash - Lemon & Tea Tree Oil, 100% Natural, Paraben-Free",Liril,390.0,https://www.bigbasket.com/media/uploads/p/l/40236933_1-liril-body-wash-lime-tea-tree-oil-refereshing-fragrance.jpg,Beauty & Hygiene,Shower Gel & Body Wash,"liril beauty & hygiene shower gel & body wash body wash - lemon & tea tree oil, 100% natural, paraben-free"
1041,P001042,3.64,Age Miracle Wrinkle Corrector SPF 18 PA++ Day Cream,Ponds,549.0,https://www.bigbasket.com/media/uploads/p/l/302573_14-ponds-age-miracle-wrinkle-corrector-spf-18-pa-day-cream.jpg,Beauty & Hygiene,Face Care,ponds beauty & hygiene face care age miracle wrinkle corrector spf 18 pa++ day cream
1042,P001043,4.84,"Dipped Cookie, 150g + Chocobakes Choc Filled Cookies/Biscuits-Family Pack, 150g",Cadbury Oreo,140.0,https://www.bigbasket.com/media/uploads/p/l/1216322_1-cadbury-oreo-dipped-cookie-150g-chocobakes-choc-filled-cookiesbiscuits-family-pack-150g.jpg,Snacks & Branded Foods,Cream Biscuits & Wafers,"cadbury oreo snacks & branded foods cream biscuits & wafers dipped cookie, 150g + chocobakes choc filled cookies/biscuits-family pack, 150g"
1043,P001044,3.31,Cookies - Honey Oatmeal,Unibic,30.0,https://www.bigbasket.com/media/uploads/p/l/40016292_2-unibic-cookies-honey-oatmeal.jpg,Snacks & Branded Foods,Cookies,unibic snacks & branded foods cookies cookies - honey oatmeal
1044,P001045,2.71,Bar Cake - Vanilla,Elite,10.0,https://www.bigbasket.com/media/uploads/p/l/30007644_4-elite-bar-cake-vanilla.jpg,"Bakery, Cakes & Dairy",Tea Cakes & Slice Cakes,"elite bakery, cakes & dairy tea cakes & slice cakes bar cake - vanilla"
1045,P001046,3.31,"Pet Plastic Water Bottle - Blue, Aster, L3022X6 BL",Princeware,410.0,https://www.bigbasket.com/media/uploads/p/l/40135105_3-princeware-pet-plastic-water-bottle-blue-aster-l3022x6-bl.jpg,"Kitchen, Garden & Pets",Water & Fridge Bottles,"princeware kitchen, garden & pets water & fridge bottles pet plastic water bottle - blue, aster, l3022x6 bl"
1046,P001047,4.58,Rusk - Milk,Tasties,110.0,https://www.bigbasket.com/media/uploads/p/l/1203282_3-tasties-rusk-milk.jpg,"Bakery, Cakes & Dairy",Rusks,"tasties bakery, cakes & dairy rusks rusk - milk"
1047,P001048,2.95,Brown Chana 500 g + Moong Dal 1 kg + Green Moong - Whole 1 kg,Super Saver,405.0,https://www.bigbasket.com/media/uploads/p/l/1216126_2-super-saver-brown-chana-500-g-moong-dal-1-kg-green-moong-whole-1-kg.jpg,"Foodgrains, Oil & Masala","Toor, Channa & Moong Dal","super saver foodgrains, oil & masala toor, channa & moong dal brown chana 500 g + moong dal 1 kg + green moong - whole 1 kg"
1048,P001049,3.71,Whiteglow 3-In-1 Deep Cleansing Skin Whitening Facial Foam,Lotus Herbals,260.0,https://www.bigbasket.com/media/uploads/p/l/40007435_2-lotus-herbals-whiteglow-3-in-1-deep-cleansing-skin-whitening-facial-foam.jpg,Beauty & Hygiene,Face Care,lotus herbals beauty & hygiene face care whiteglow 3-in-1 deep cleansing skin whitening facial foam
1049,P001050,3.16,"Skincare Oil - For Ageing & Dehydrated Skin, Purcellin Oil, Improve Appearance of Scars",Bio-Oil,490.0,https://www.bigbasket.com/media/uploads/p/l/40008136_9-bio-oil-skincare-oil-natural-remove-scars-stretch-marks-aging-dehydrated-uneven-skin-tone.jpg,Beauty & Hygiene,Body Care,"bio-oil beauty & hygiene body care skincare oil - for ageing & dehydrated skin, purcellin oil, improve appearance of scars"
1050,P001051,2.61,"Bio - Oil Original Face & Body Oil, suitable for Acne Scar Removal, Pigmentation, Dark Spots & Stretch Marks & Ageing Signs for Glowing Skin with Vitamin A & E; All Skin Types | 200ml",Bio-Oil,1200.0,https://www.bigbasket.com/media/uploads/p/l/40149071_4-bio-oil-specialist-skin-care-oil-scars-stretch-mark-ageing-uneven-skin-tone.jpg,Beauty & Hygiene,Body Care,"bio-oil beauty & hygiene body care bio - oil original face & body oil, suitable for acne scar removal, pigmentation, dark spots & stretch marks & ageing signs for glowing skin with vitamin a & e; all skin types | 200ml"
1051,P001052,3.9,"Skincare Oil - Sensitive Skin, Purcellin Oil, Helps Retain Moisture",Bio-Oil,790.0,https://www.bigbasket.com/media/uploads/p/l/40081424_5-bio-oil-specialist-skin-care-oil-scars-stretch-mark-ageing-uneven-skin-tone.jpg,Beauty & Hygiene,Body Care,"bio-oil beauty & hygiene body care skincare oil - sensitive skin, purcellin oil, helps retain moisture"
1052,P001053,2.79,"Specialist Skin Care Oil - Scars, Stretch Mark, Ageing, Uneven Skin Tone",Bio-Oil,980.0,https://www.bigbasket.com/media/uploads/p/l/1206066_2-bio-oil-specialist-skin-care-oil-scars-stretch-mark-ageing-uneven-skin-tone.jpg,Beauty & Hygiene,Body Care,"bio-oil beauty & hygiene body care specialist skin care oil - scars, stretch mark, ageing, uneven skin tone"
1053,P001054,4.77,Specialist Skin Care Oil,Bio-Oil,2400.0,https://www.bigbasket.com/media/uploads/p/l/1208116_4-bio-oil-specialist-skin-care-oil.jpg,Beauty & Hygiene,Body Care,bio-oil beauty & hygiene body care specialist skin care oil
1054,P001055,4.87,"Muesli - 20% Nuts Delight, Multigrain Breakfast Cereal, High In Iron & Fibre, Naturally Cholesterol Free",Kelloggs,745.0,https://www.bigbasket.com/media/uploads/p/l/40260406_1-kelloggs-muesli-20-nuts-delight-multigrain-breakfast-cereal-high-in-iron-fibre-naturally-cholesterol-free.jpg,Snacks & Branded Foods,Muesli,"kelloggs snacks & branded foods muesli muesli - 20% nuts delight, multigrain breakfast cereal, high in iron & fibre, naturally cholesterol free"
1055,P001056,4.42,Vertical Hold Styling Hair Gel,Set Wet,100.0,https://www.bigbasket.com/media/uploads/p/l/306241_5-set-wet-vertical-hold-styling-hair-gel.jpg,Beauty & Hygiene,Hair Care & Styling,set wet beauty & hygiene hair care & styling vertical hold styling hair gel
1056,P001057,4.42,Hazelnut,BB Royal,125.0,https://www.bigbasket.com/media/uploads/p/l/40053921_5-bb-royal-hazelnut.jpg,"Foodgrains, Oil & Masala",Other Dry Fruits,"bb royal foodgrains, oil & masala other dry fruits hazelnut"
1057,P001058,4.53,"Little Millet Noodles - No Maida, Not Fried",Slurrp Farm,129.0,https://www.bigbasket.com/media/uploads/p/l/40230864_2-slurrp-farm-little-millet-noodles-no-maida-not-fried.jpg,Snacks & Branded Foods,Instant Noodles,"slurrp farm snacks & branded foods instant noodles little millet noodles - no maida, not fried"
1058,P001059,3.38,"Vedshakti Ayurvedic Toothpaste - Saver Pack, With Neem, Clove, Amla, Tulsi & Honey",Colgate,208.0,https://www.bigbasket.com/media/uploads/p/l/40186858_5-colgate-swarna-vedshakti-toothpaste-saver-pack.jpg,Beauty & Hygiene,Toothpaste,"colgate beauty & hygiene toothpaste vedshakti ayurvedic toothpaste - saver pack, with neem, clove, amla, tulsi & honey"
1059,P001060,4.85,"Vedshakti Ayurvedic Toothpaste - Anti-Germ, With Neem, Clove, Amla, Tulsi & Honey",Colgate,456.0,https://www.bigbasket.com/media/uploads/p/l/40195549_5-colgate-swarna-vedshakti-ayurvedic-toothpaste-anti-bacterial-paste-with-neem-clove-and-honey.jpg,Beauty & Hygiene,Toothpaste,"colgate beauty & hygiene toothpaste vedshakti ayurvedic toothpaste - anti-germ, with neem, clove, amla, tulsi & honey"
1060,P001061,3.71,3 Minute Breakfast - Khatta Meetha Poha,MTR,25.0,https://www.bigbasket.com/media/uploads/p/l/40017644_7-mtr-3-minute-breakfast-khatta-meetha-poha.jpg,Snacks & Branded Foods,Breakfast & Snack Mixes,mtr snacks & branded foods breakfast & snack mixes 3 minute breakfast - khatta meetha poha
1061,P001062,2.67,20g Whey Protein Bar - Double Chocolate Caramel,GoodDiet,270.0,https://www.bigbasket.com/media/uploads/p/l/1209313_1-gooddiet-20g-whey-protein-bar-double-chocolate-caramel.jpg,Gourmet & World Food,Cereal & Granola Bars,gooddiet gourmet & world food cereal & granola bars 20g whey protein bar - double chocolate caramel
1062,P001063,3.06,Age Miracle Wrinkle Corrector Day Cream - SPF 18 PA++,Ponds,275.0,https://www.bigbasket.com/media/uploads/p/l/40127433_2-ponds-age-miracle-wrinkle-corrector-day-cream-spf-18-pa.jpg,Beauty & Hygiene,Face Care,ponds beauty & hygiene face care age miracle wrinkle corrector day cream - spf 18 pa++
1063,P001064,3.9,Shower Gel - Lemongrass & Jojoba,Fiama,449.0,https://www.bigbasket.com/media/uploads/p/l/40040788_7-fiama-shower-gel-lemongrass-jojoba.jpg,Beauty & Hygiene,Shower Gel & Body Wash,fiama beauty & hygiene shower gel & body wash shower gel - lemongrass & jojoba
1064,P001065,4.44,"Organic Probiotic Curd - Good For Digestion, Wholesome",AKSHAYAKALPA,51.0,https://www.bigbasket.com/media/uploads/p/l/40240134_2-akshayakalpa-organic-probiotic-curd-good-for-digestion-wholesome.jpg,"Bakery, Cakes & Dairy",Curd,"akshayakalpa bakery, cakes & dairy curd organic probiotic curd - good for digestion, wholesome"
1065,P001066,3.61,Men Hair Cream - Classic,Parachute Advansed,90.0,https://www.bigbasket.com/media/uploads/p/l/40111320_3-parachute-advansed-men-hair-cream-classic.jpg,Beauty & Hygiene,Hair Care & Styling,parachute advansed beauty & hygiene hair care & styling men hair cream - classic
1066,P001067,3.36,W2 Perfume Spray - For Women,Engage,225.0,https://www.bigbasket.com/media/uploads/p/l/40049914_1-engage-w2-perfume-spray-for-women.jpg,Beauty & Hygiene,Women's Deodorants,engage beauty & hygiene women's deodorants w2 perfume spray - for women
1067,P001068,3.65,Wottagirl! Perfume Spray - Secret Crush,Layerr,430.0,https://www.bigbasket.com/media/uploads/p/l/1220312_2-layerr-wottagirl-perfume-spray-secret-crush.jpg,Beauty & Hygiene,Women's Deodorants,layerr beauty & hygiene women's deodorants wottagirl! perfume spray - secret crush
1068,P001069,4.19,Wottagirl Fragrant Body Splash - Secret Crush,Layerr,215.0,https://www.bigbasket.com/media/uploads/p/l/30006265_4-layerr-wottagirl-perfume-spray-secret-crush.jpg,Beauty & Hygiene,Women's Deodorants,layerr beauty & hygiene women's deodorants wottagirl fragrant body splash - secret crush
1069,P001070,3.22,Battery AA Gold 15V 3DG,Nippo,170.0,https://www.bigbasket.com/media/uploads/p/l/40104459_3-nippo-battery-aa-gold-15v-3dg.jpg,"Kitchen, Garden & Pets",Battery & Electrical,"nippo kitchen, garden & pets battery & electrical battery aa gold 15v 3dg"
1070,P001071,3.31,Lemon Grass,Fresho,12.86,https://www.bigbasket.com/media/uploads/p/l/10000129_17-fresho-lemon-grass.jpg,Fruits & Vegetables,Indian & Exotic Herbs,fresho fruits & vegetables indian & exotic herbs lemon grass
1071,P001072,4.17,"Instant Pain Relief Spray - Useful For Back, Joint, Knee, Muscle Pain & Sports & Fitness Injuries",Moov,199.0,https://www.bigbasket.com/media/uploads/p/l/40040886_4-moov-pain-relief-spray.jpg,Beauty & Hygiene,Everyday Medicine,"moov beauty & hygiene everyday medicine instant pain relief spray - useful for back, joint, knee, muscle pain & sports & fitness injuries"
1072,P001073,2.56,Roasted Chana Jor - Lime,GoodDiet,109.0,https://www.bigbasket.com/media/uploads/p/l/40112402_7-gooddiet-snacks-roasted-chana-jor-lime.jpg,Gourmet & World Food,"Healthy, Baked Snacks","gooddiet gourmet & world food healthy, baked snacks roasted chana jor - lime"
1073,P001074,2.96,"Aluminium Hammered Finish Tope Patila - With Lid, Silver",HAZEL,3439.0,https://www.bigbasket.com/media/uploads/p/l/40210882_1-hazel-aluminium-halered-finish-tope-patila-with-lid-silver.jpg,"Kitchen, Garden & Pets",Tawa & Sauce Pan,"hazel kitchen, garden & pets tawa & sauce pan aluminium hammered finish tope patila - with lid, silver"
1074,P001075,2.57,Multigrain Chips - Sour Cream 'N' Onion,GoodDiet,19.0,https://www.bigbasket.com/media/uploads/p/l/40167626_8-gooddiet-multigrain-chips-sour-cream-onion.jpg,Gourmet & World Food,"Healthy, Baked Snacks","gooddiet gourmet & world food healthy, baked snacks multigrain chips - sour cream 'n' onion"
1075,P001076,2.85,Multigrain Chips - Sour Cream & Onion,GoodDiet,95.0,https://www.bigbasket.com/media/uploads/p/l/1208404_4-gooddiet-multigrain-chips-sour-cream-onion.jpg,Gourmet & World Food,"Healthy, Baked Snacks","gooddiet gourmet & world food healthy, baked snacks multigrain chips - sour cream & onion"
1076,P001077,2.88,"Bodylicious Deodorant Spray - Blush, For Women",Engage,660.0,https://www.bigbasket.com/media/uploads/p/l/1206760_5-engage-bodylicious-deodorant-spray-blush-for-women.jpg,Beauty & Hygiene,Women's Deodorants,"engage beauty & hygiene women's deodorants bodylicious deodorant spray - blush, for women"
1077,P001078,3.9,Bodylicious Deodorant Spray For Women - Blush,Engage,440.0,https://www.bigbasket.com/media/uploads/p/l/1209603_1-engage-bodylicious-deodorant-spray-for-women-blush.jpg,Beauty & Hygiene,Women's Deodorants,engage beauty & hygiene women's deodorants bodylicious deodorant spray for women - blush
1078,P001079,3.14,"Bodylicious Deodorant Spray - Blush, Long Lasting Fragrance, For Women",Engage,220.0,https://www.bigbasket.com/media/uploads/p/l/40001316_3-engage-bodylicious-deodorant-spray-blush-for-women.jpg,Beauty & Hygiene,Women's Deodorants,"engage beauty & hygiene women's deodorants bodylicious deodorant spray - blush, long lasting fragrance, for women"
1079,P001080,4.63,Fruits & Nuts,Fresho Signature,95.0,https://www.bigbasket.com/media/uploads/p/l/40076833_6-fresho-signature-dry-fruits-nuts.jpg,Gourmet & World Food,Dry Fruits & Berries,fresho signature gourmet & world food dry fruits & berries fruits & nuts
1080,P001081,2.77,Dry Fruits & Nuts,Fresho Signature,190.0,https://www.bigbasket.com/media/uploads/p/l/1201154_2-fresho-signature-dry-fruits-nuts.jpg,Gourmet & World Food,Dry Fruits & Berries,fresho signature gourmet & world food dry fruits & berries dry fruits & nuts
1081,P001082,3.12,Pitted Black Olives,HappyChef,229.0,https://www.bigbasket.com/media/uploads/p/l/40200825_1-happychef-pitted-black-olives.jpg,Gourmet & World Food,"Olive, Jalapeno, Gherkin","happychef gourmet & world food olive, jalapeno, gherkin pitted black olives"
1082,P001083,3.68,Rusk-Milk,Elite,20.0,https://www.bigbasket.com/media/uploads/p/l/40052068_3-elite-rusk-milk.jpg,"Bakery, Cakes & Dairy",Rusks,"elite bakery, cakes & dairy rusks rusk-milk"
1083,P001084,4.22,Potato Chips - Indian Masala,Too Yumm!,30.0,https://www.bigbasket.com/media/uploads/p/l/40217416_2-too-yul-potato-chips-indian-masala.jpg,Snacks & Branded Foods,Chips & Corn Snacks,too yumm! snacks & branded foods chips & corn snacks potato chips - indian masala
1084,P001085,3.4,Indian Masala Potato Chips - 40% Less Saturated Fat,Too Yumm!,50.0,https://www.bigbasket.com/media/uploads/p/l/40236337_2-too-yul-indian-masala-potato-chips-40-less-saturated-fat.jpg,Snacks & Branded Foods,Chips & Corn Snacks,too yumm! snacks & branded foods chips & corn snacks indian masala potato chips - 40% less saturated fat
1085,P001086,3.81,"Deodorant For Men - Ocean Zest, Citrus & Aquatic, Skin Friendly",Engage,450.0,https://www.bigbasket.com/media/uploads/p/l/1220356_1-engage-deodorant-for-men-ocean-zest-citrus-aquatic-skin-friendly.jpg,Beauty & Hygiene,Men's Deodorants,"engage beauty & hygiene men's deodorants deodorant for men - ocean zest, citrus & aquatic, skin friendly"
1086,P001087,2.58,Absolute White Intense Wet & Dry Compact,Lakme,825.0,https://www.bigbasket.com/media/uploads/p/l/40142975_2-lakme-absolute-white-intense-wet-dry-compact.jpg,Beauty & Hygiene,Face,lakme beauty & hygiene face absolute white intense wet & dry compact
1087,P001088,2.6,Original Recipe Italian Herb Mayo Dip & Spread,Wingreens Farms,199.0,https://www.bigbasket.com/media/uploads/p/l/40134958_3-wingreens-farms-original-recipe-italian-herb-mayo-dip-spread.jpg,Gourmet & World Food,Salad Dressings,wingreens farms gourmet & world food salad dressings original recipe italian herb mayo dip & spread
1088,P001089,3.04,Chicken Thigh,Fresho,444.0,https://www.bigbasket.com/media/uploads/p/l/10001010_5-fresho-chicken-thigh.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken thigh"
1089,P001090,3.45,"Chicken Thigh with bone - Antibiotic Residue-Free, Growth Hormone-Free",Fresho,263.0,https://www.bigbasket.com/media/uploads/p/l/10000918_9-fresho-chicken-thigh-with-bone-antibiotic-residue-free-growth-hormone-free.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken thigh with bone - antibiotic residue-free, growth hormone-free"
1090,P001091,4.31,Advanced Hairfall Solution 2 in 1 Shampoo + Conditioner - Hairfall Control,Pantene,929.0,https://www.bigbasket.com/media/uploads/p/l/40192784_3-pantene-pro-v-advanced-solution-2-in1-shampoo-conditioner-for-hairfall-control.jpg,Beauty & Hygiene,Shampoo & Conditioner,pantene beauty & hygiene shampoo & conditioner advanced hairfall solution 2 in 1 shampoo + conditioner - hairfall control
1091,P001092,3.08,Pro-V Advanced Solution 2 In1 Shampoo & Conditioner - For Hairfall Control,Pantene,805.0,https://www.bigbasket.com/media/uploads/p/l/40192780_3-pantene-pro-v-advanced-solution-2-in1-shampoo-conditioner-for-hairfall-control.jpg,Beauty & Hygiene,Shampoo & Conditioner,pantene beauty & hygiene shampoo & conditioner pro-v advanced solution 2 in1 shampoo & conditioner - for hairfall control
1092,P001093,3.86,"Pantene Hair Fall Shampoo & Conditioner - 2 In 1, Advanced Hairfall Solution",Pantene,180.0,https://www.bigbasket.com/media/uploads/p/l/40192782_1-pantene-2-in-1-hairfall-control-shampoo-conditioner.jpg,Beauty & Hygiene,Shampoo & Conditioner,"pantene beauty & hygiene shampoo & conditioner pantene hair fall shampoo & conditioner - 2 in 1, advanced hairfall solution"
1093,P001094,3.52,Organic - Quinoa,BB Royal,375.0,https://www.bigbasket.com/media/uploads/p/l/40109379_14-bb-royal-organic-quinoa.jpg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice","bb royal foodgrains, oil & masala organic rice, other rice organic - quinoa"
1094,P001095,3.58,Khari - Maska,Tasties,218.0,https://www.bigbasket.com/media/uploads/p/l/1203312_1-tasties-khari-maska.jpg,"Bakery, Cakes & Dairy",Khari & Cream Rolls,"tasties bakery, cakes & dairy khari & cream rolls khari - maska"
1095,P001096,3.35,9 to 5 Flawless Matte Complexion Compact,Lakme,525.0,https://www.bigbasket.com/media/uploads/p/l/40078233_2-lakme-9-to-5-flawless-matte-complexion-compact.jpg,Beauty & Hygiene,Face,lakme beauty & hygiene face 9 to 5 flawless matte complexion compact
1096,P001097,3.56,"Chicken - Biryani Cut, Soft & Tender, 10 To 12 pcs",Fresho,277.0,https://www.bigbasket.com/media/uploads/p/l/40227603_1-fresho-chicken-biryani-cut-soft-tender.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken - biryani cut, soft & tender, 10 to 12 pcs"
