,order_item_id,order_id,product_id,user_id,quantity,item_price,total_price
41746,I00041747,O00019154,P001502,U004283,5,10860.0,54300.0
41747,I00041748,O00019154,P000460,U004283,3,6300.0,18900.0
41748,I00041749,O00019155,P001985,U006651,3,3050.0,9150.0
41749,I00041750,O00019155,P000775,U006651,5,2000.0,10000.0
41750,I00041751,O00019155,P001594,U006651,4,950.0,3800.0
41751,I00041752,O00019156,P001707,U001474,5,6000.0,30000.0
41752,I00041753,O00019156,P001763,U001474,4,2000.0,8000.0
41753,I00041754,O00019157,P001370,U005491,3,800.0,2400.0
41754,I00041755,O00019157,P000770,U005491,6,800.0,4800.0
41755,I00041756,O00019158,P001052,U008949,6,7900.0,47400.0
41756,I00041757,O00019159,P001578,U005942,6,6500.0,39000.0
41757,I00041758,O00019159,P000873,U005942,7,600.0,4200.0
41758,I00041759,O00019160,P001737,U005271,3,650.0,1950.0
41759,I00041760,O00019160,P000692,U005271,6,2700.0,16200.0
41760,I00041761,O00019160,P001677,U005271,3,3490.0,10470.0
41761,I00041762,O00019161,P001559,U005660,7,3780.0,26460.0
41762,I00041763,O00019162,P000363,U009751,3,2300.0,6900.0
41763,I00041764,O00019162,P000999,U009751,6,19030.0,114180.0
41764,I00041765,O00019163,P001344,U002313,6,4250.0,25500.0
41765,I00041766,O00019163,P001813,U002313,3,4800.0,14400.0
41766,I00041767,O00019163,P001818,U002313,7,36000.0,252000.0
41767,I00041768,O00019163,P001855,U002313,5,2000.0,10000.0
41768,I00041769,O00019164,P000495,U009184,7,660.0,4620.0
41769,I00041770,O00019165,P000980,U006645,5,8350.0,41750.0
41770,I00041771,O00019165,P001460,U006645,4,1850.0,7400.0
41771,I00041772,O00019166,P000789,U005029,5,2250.0,11250.0
41772,I00041773,O00019166,P001476,U005029,5,4300.0,21500.0
41773,I00041774,O00019167,P001645,U007988,3,2290.0,6870.0
41774,I00041775,O00019167,P000952,U007988,7,8500.0,59500.0
41775,I00041776,O00019167,P000762,U007988,4,4160.0,16640.0
41776,I00041777,O00019168,P000337,U001817,4,4470.0,17880.0
41777,I00041778,O00019168,P000424,U001817,6,4250.0,25500.0
41778,I00041779,O00019168,P000275,U001817,7,4000.0,28000.0
41779,I00041780,O00019169,P001053,U003531,5,9800.0,49000.0
41780,I00041781,O00019169,P001348,U003531,4,4300.0,17200.0
41781,I00041782,O00019170,P001807,U008953,6,2500.0,15000.0
41782,I00041783,O00019170,P000649,U008953,4,4350.0,17400.0
41783,I00041784,O00019170,P000803,U008953,6,1450.0,8700.0
41784,I00041785,O00019171,P000365,U008556,6,1750.0,10500.0
41785,I00041786,O00019172,P000299,U001694,3,3100.0,9300.0
41786,I00041787,O00019172,P001354,U001694,7,1200.0,8400.0
41787,I00041788,O00019173,P000946,U006511,4,4200.0,16800.0
41788,I00041789,O00019173,P001545,U006511,5,2750.0,13750.0
41789,I00041790,O00019173,P000081,U006511,7,6750.0,47250.0
41790,I00041791,O00019173,P001159,U006511,3,800.0,2400.0
41791,I00041792,O00019174,P000132,U005354,6,4090.0,24540.0
41792,I00041793,O00019175,P001395,U006644,5,1990.0,9950.0
41793,I00041794,O00019176,P000578,U007465,6,13200.0,79200.0
41794,I00041795,O00019176,P000731,U007465,3,6750.0,20250.0
41795,I00041796,O00019176,P001170,U007465,4,2250.0,9000.0
41796,I00041797,O00019177,P000859,U005422,3,1400.0,4200.0
41797,I00041798,O00019177,P001756,U005422,3,7980.0,23940.0
41798,I00041799,O00019178,P000684,U006464,7,6750.0,47250.0
41799,I00041800,O00019178,P000807,U006464,5,3650.0,18250.0
41800,I00041801,O00019178,P000584,U006464,4,1800.0,7200.0
41801,I00041802,O00019179,P000742,U003430,7,150.0,1050.0
41802,I00041803,O00019179,P000610,U003430,6,500.0,3000.0
41803,I00041804,O00019180,P000969,U000725,5,4250.0,21250.0
41804,I00041805,O00019180,P001440,U000725,4,1050.0,4200.0
41805,I00041806,O00019180,P000310,U000725,7,10990.0,76930.0
41806,I00041807,O00019180,P000960,U000725,5,9000.0,45000.0
41807,I00041808,O00019181,P000278,U007143,7,3090.0,21630.0
41808,I00041809,O00019181,P000447,U007143,3,3980.0,11940.0
41809,I00041810,O00019181,P001282,U007143,6,3780.0,22680.0
41810,I00041811,O00019182,P000863,U005131,3,3200.0,9600.0
41811,I00041812,O00019182,P001235,U005131,4,4740.0,18960.0
41812,I00041813,O00019182,P001442,U005131,6,3450.0,20700.0
41813,I00041814,O00019182,P000544,U005131,5,400.0,2000.0
41814,I00041815,O00019183,P001482,U002116,4,1660.0,6640.0
41815,I00041816,O00019184,P001986,U004598,6,2000.0,12000.0
41816,I00041817,O00019184,P001698,U004598,5,1950.0,9750.0
41817,I00041818,O00019184,P000027,U004598,4,3000.0,12000.0
41818,I00041819,O00019185,P001180,U002651,7,1490.0,10430.0
41819,I00041820,O00019185,P001996,U002651,6,9990.0,59940.0
41820,I00041821,O00019185,P000447,U002651,5,3980.0,19900.0
41821,I00041822,O00019185,P001935,U002651,5,700.0,3500.0
41822,I00041823,O00019186,P000566,U008000,4,9490.0,37960.0
41823,I00041824,O00019187,P001820,U000612,7,3750.0,26250.0
41824,I00041825,O00019187,P000257,U000612,6,12350.0,74100.0
41825,I00041826,O00019187,P001755,U000612,4,3990.0,15960.0
41826,I00041827,O00019187,P000850,U000612,4,1890.0,7560.0
41827,I00041828,O00019188,P000069,U002499,5,460.0,2300.0
41828,I00041829,O00019188,P000610,U002499,6,500.0,3000.0
41829,I00041830,O00019188,P000205,U002499,5,1200.0,6000.0
41830,I00041831,O00019188,P001368,U002499,3,3490.0,10470.0
41831,I00041832,O00019188,P000160,U002499,4,250.0,1000.0
41832,I00041833,O00019189,P001090,U007638,7,2630.0,18410.0
41833,I00041834,O00019189,P000918,U007638,6,9490.0,56940.0
41834,I00041835,O00019190,P001496,U001211,3,6080.0,18240.0
41835,I00041836,O00019191,P001754,U007413,7,2630.0,18410.0
41836,I00041837,O00019191,P001561,U007413,7,3740.0,26180.0
41837,I00041838,O00019192,P001042,U007358,6,5490.0,32940.0
41838,I00041839,O00019193,P001276,U000858,3,900.0,2700.0
41839,I00041840,O00019193,P000969,U000858,7,4250.0,29750.0
41840,I00041841,O00019194,P001452,U002705,4,9500.0,38000.0
41841,I00041842,O00019194,P001699,U002705,4,3900.0,15600.0
41842,I00041843,O00019194,P000794,U002705,5,4750.0,23750.0
41843,I00041844,O00019195,P001244,U006940,5,6240.0,31200.0
41844,I00041845,O00019196,P001108,U000510,3,990.0,2970.0
41845,I00041846,O00019197,P000751,U009482,7,1400.0,9800.0
41846,I00041847,O00019197,P000928,U009482,7,3700.0,25900.0
41847,I00041848,O00019197,P001412,U009482,4,9990.0,39960.0
41848,I00041849,O00019197,P000359,U009482,6,4500.0,27000.0
41849,I00041850,O00019198,P000025,U005824,4,2400.0,9600.0
41850,I00041851,O00019199,P001447,U004955,5,2450.0,12250.0
41851,I00041852,O00019200,P001842,U008561,3,7200.0,21600.0
41852,I00041853,O00019201,P001077,U006072,4,6600.0,26400.0
41853,I00041854,O00019201,P001699,U006072,6,3900.0,23400.0
41854,I00041855,O00019202,P000800,U005731,3,550.0,1650.0
41855,I00041856,O00019202,P001774,U005731,5,3090.0,15450.0
41856,I00041857,O00019202,P001489,U005731,7,2250.0,15750.0
41857,I00041858,O00019203,P000343,U007267,6,4700.0,28200.0
41858,I00041859,O00019203,P001512,U007267,7,8420.0,58940.0
41859,I00041860,O00019204,P000932,U008313,6,1990.0,11940.0
41860,I00041861,O00019205,P000006,U009967,4,2500.0,10000.0
41861,I00041862,O00019205,P000009,U009967,3,930.0,2790.0
41862,I00041863,O00019205,P000820,U009967,6,1490.0,8940.0
41863,I00041864,O00019206,P001320,U000518,4,1490.0,5960.0
41864,I00041865,O00019207,P001425,U002147,7,2990.0,20930.0
41865,I00041866,O00019208,P000967,U003770,3,790.0,2370.0
41866,I00041867,O00019209,P001216,U003795,5,13000.0,65000.0
41867,I00041868,O00019209,P001192,U003795,4,5410.0,21640.0
41868,I00041869,O00019210,P001092,U006367,3,8050.0,24150.0
41869,I00041870,O00019210,P000724,U006367,5,1400.0,7000.0
41870,I00041871,O00019211,P000496,U008354,5,2590.0,12950.0
41871,I00041872,O00019211,P001378,U008354,5,5100.0,25500.0
41872,I00041873,O00019212,P001515,U008719,4,5280.0,21120.0
41873,I00041874,O00019212,P001189,U008719,3,3150.0,9450.0
41874,I00041875,O00019212,P001494,U008719,7,1700.0,11900.0
41875,I00041876,O00019213,P001458,U002823,6,4250.0,25500.0
41876,I00041877,O00019213,P000751,U002823,3,1400.0,4200.0
41877,I00041878,O00019214,P001615,U001812,6,3550.0,21300.0
41878,I00041879,O00019215,P000170,U001040,6,4490.0,26940.0
41879,I00041880,O00019215,P000129,U001040,4,2500.0,10000.0
41880,I00041881,O00019216,P000159,U000940,6,1000.0,6000.0
41881,I00041882,O00019216,P001833,U000940,3,10000.0,30000.0
41882,I00041883,O00019216,P001054,U000940,5,24000.0,120000.0
41883,I00041884,O00019217,P000633,U008916,5,1500.0,7500.0
41884,I00041885,O00019218,P000163,U002431,5,11970.0,59850.0
41885,I00041886,O00019219,P000512,U007047,7,400.0,2800.0
41886,I00041887,O00019219,P001095,U007047,7,2180.0,15260.0
41887,I00041888,O00019220,P001227,U000953,4,990.0,3960.0
41888,I00041889,O00019220,P001298,U000953,3,850.0,2550.0
41889,I00041890,O00019220,P001941,U000953,3,2350.0,7050.0
41890,I00041891,O00019221,P000626,U007744,6,600.0,3600.0
41891,I00041892,O00019222,P001962,U001356,7,7000.0,49000.0
41892,I00041893,O00019222,P000996,U001356,3,1470.0,4410.0
41893,I00041894,O00019223,P000924,U005619,3,4750.0,14250.0
41894,I00041895,O00019223,P000985,U005619,6,3000.0,18000.0
41895,I00041896,O00019224,P001224,U002763,5,2950.0,14750.0
41896,I00041897,O00019225,P000011,U008927,6,269.0,1614.0
41897,I00041898,O00019226,P001292,U006177,7,450.0,3150.0
41898,I00041899,O00019227,P001501,U006221,6,6200.0,37200.0
41899,I00041900,O00019227,P001077,U006221,6,6600.0,39600.0
41900,I00041901,O00019228,P000037,U009832,6,500.0,3000.0
41901,I00041902,O00019228,P001154,U009832,6,6460.0,38760.0
41902,I00041903,O00019228,P000546,U009832,5,7050.0,35250.0
41903,I00041904,O00019228,P001001,U009832,3,500.0,1500.0
41904,I00041905,O00019229,P000916,U005148,5,260.0,1300.0
41905,I00041906,O00019230,P001443,U007601,6,1990.0,11940.0
41906,I00041907,O00019231,P001491,U009385,4,2770.0,11080.0
41907,I00041908,O00019232,P000824,U000048,4,1150.0,4600.0
41908,I00041909,O00019233,P000892,U008788,4,1850.0,7400.0
41909,I00041910,O00019233,P000931,U008788,6,900.0,5400.0
41910,I00041911,O00019233,P000403,U008788,5,9194.0,45970.0
41911,I00041912,O00019233,P000970,U008788,5,1500.0,7500.0
41912,I00041913,O00019234,P000375,U006045,7,12250.0,85750.0
41913,I00041914,O00019234,P001132,U006045,5,3190.0,15950.0
41914,I00041915,O00019234,P000343,U006045,5,4700.0,23500.0
41915,I00041916,O00019235,P000024,U007277,3,6000.0,18000.0
41916,I00041917,O00019235,P001471,U007277,3,4500.0,13500.0
41917,I00041918,O00019236,P000680,U003177,3,900.0,2700.0
41918,I00041919,O00019236,P000299,U003177,5,3100.0,15500.0
41919,I00041920,O00019236,P000412,U003177,7,1380.0,9660.0
41920,I00041921,O00019237,P001475,U009147,6,3500.0,21000.0
41921,I00041922,O00019237,P001879,U009147,4,19990.0,79960.0
41922,I00041923,O00019237,P000479,U009147,7,10000.0,70000.0
41923,I00041924,O00019238,P001905,U004447,6,11000.0,66000.0
41924,I00041925,O00019238,P000432,U004447,4,10490.0,41960.0
41925,I00041926,O00019239,P001400,U008002,3,750.0,2250.0
41926,I00041927,O00019240,P000885,U008599,3,6150.0,18450.0
41927,I00041928,O00019240,P000019,U008599,3,550.0,1650.0
41928,I00041929,O00019241,P001445,U000616,6,4490.0,26940.0
41929,I00041930,O00019242,P000744,U005310,4,800.0,3200.0
41930,I00041931,O00019243,P001063,U007637,4,2750.0,11000.0
41931,I00041932,O00019243,P000733,U007637,4,1400.0,5600.0
41932,I00041933,O00019243,P001266,U007637,6,9020.0,54120.0
41933,I00041934,O00019244,P000713,U001274,5,1990.0,9950.0
41934,I00041935,O00019244,P001354,U001274,7,1200.0,8400.0
41935,I00041936,O00019245,P001866,U000595,3,3780.0,11340.0
41936,I00041937,O00019246,P001912,U008519,5,3100.0,15500.0
41937,I00041938,O00019246,P000011,U008519,4,269.0,1076.0
41938,I00041939,O00019247,P001500,U000145,5,3490.0,17450.0
41939,I00041940,O00019247,P001412,U000145,6,9990.0,59940.0
41940,I00041941,O00019247,P000489,U000145,5,1890.0,9450.0
41941,I00041942,O00019248,P000587,U001559,7,1200.0,8400.0
41942,I00041943,O00019248,P000534,U001559,5,1990.0,9950.0
41943,I00041944,O00019248,P000647,U001559,5,11990.0,59950.0
41944,I00041945,O00019249,P000698,U000758,7,1700.0,11900.0
41945,I00041946,O00019249,P001907,U000758,6,15280.0,91680.0
41946,I00041947,O00019249,P001121,U000758,3,1400.0,4200.0
41947,I00041948,O00019249,P000847,U000758,6,1900.0,11400.0
41948,I00041949,O00019250,P001687,U006953,6,2250.0,13500.0
41949,I00041950,O00019250,P000308,U006953,3,2700.0,8100.0
41950,I00041951,O00019251,P001497,U007140,5,2660.0,13300.0
41951,I00041952,O00019251,P000289,U007140,6,4250.0,25500.0
41952,I00041953,O00019251,P001655,U007140,3,5000.0,15000.0
41953,I00041954,O00019252,P001647,U004319,7,5980.0,41860.0
41954,I00041955,O00019253,P000443,U001091,5,900.0,4500.0
41955,I00041956,O00019254,P000172,U002404,5,7922.0,39610.0
41956,I00041957,O00019254,P001427,U002404,4,800.0,3200.0
41957,I00041958,O00019254,P000693,U002404,5,3900.0,19500.0
41958,I00041959,O00019255,P001396,U005576,3,31970.0,95910.0
41959,I00041960,O00019256,P000803,U005631,5,1450.0,7250.0
41960,I00041961,O00019256,P001849,U005631,6,600.0,3600.0
41961,I00041962,O00019256,P001138,U005631,3,5500.0,16500.0
41962,I00041963,O00019257,P000006,U004069,5,2500.0,12500.0
41963,I00041964,O00019257,P000027,U004069,4,3000.0,12000.0
41964,I00041965,O00019257,P001552,U004069,3,7350.0,22050.0
41965,I00041966,O00019257,P000975,U004069,7,1650.0,11550.0
41966,I00041967,O00019258,P000714,U003103,3,2000.0,6000.0
41967,I00041968,O00019258,P000971,U003103,4,1800.0,7200.0
41968,I00041969,O00019258,P000610,U003103,3,500.0,1500.0
41969,I00041970,O00019258,P000823,U003103,3,650.0,1950.0
41970,I00041971,O00019258,P000427,U003103,6,12750.0,76500.0
41971,I00041972,O00019259,P001190,U005635,7,6300.0,44100.0
41972,I00041973,O00019260,P001644,U005708,3,1050.0,3150.0
41973,I00041974,O00019260,P000821,U005708,5,1850.0,9250.0
41974,I00041975,O00019260,P001737,U005708,6,650.0,3900.0
41975,I00041976,O00019261,P000117,U008573,3,5080.0,15240.0
41976,I00041977,O00019261,P001791,U008573,6,3780.0,22680.0
41977,I00041978,O00019261,P000944,U008573,6,6280.0,37680.0
41978,I00041979,O00019262,P001308,U002807,7,2150.0,15050.0
41979,I00041980,O00019262,P000822,U002807,7,6300.0,44100.0
41980,I00041981,O00019262,P001806,U002807,6,3990.0,23940.0
41981,I00041982,O00019262,P000783,U002807,3,5600.0,16800.0
41982,I00041983,O00019263,P001502,U004134,4,10860.0,43440.0
41983,I00041984,O00019263,P001498,U004134,7,1510.0,10570.0
41984,I00041985,O00019263,P000516,U004134,6,1820.0,10920.0
41985,I00041986,O00019264,P000290,U000833,7,1390.0,9730.0
41986,I00041987,O00019264,P000982,U000833,3,4890.0,14670.0
41987,I00041988,O00019265,P001501,U008337,6,6200.0,37200.0
41988,I00041989,O00019265,P000678,U008337,6,15990.0,95940.0
41989,I00041990,O00019266,P000803,U004480,7,1450.0,10150.0
41990,I00041991,O00019267,P000646,U000899,7,23980.0,167860.0
41991,I00041992,O00019267,P001147,U000899,3,3490.0,10470.0
41992,I00041993,O00019268,P001299,U008687,7,15700.0,109900.0
41993,I00041994,O00019269,P000513,U003137,4,900.0,3600.0
41994,I00041995,O00019270,P000485,U002996,3,2980.0,8940.0
41995,I00041996,O00019270,P001329,U002996,4,1250.0,5000.0
41996,I00041997,O00019270,P000775,U002996,7,2000.0,14000.0
41997,I00041998,O00019271,P000544,U000261,7,400.0,2800.0
41998,I00041999,O00019271,P000176,U000261,3,1351.0,4053.0
41999,I00042000,O00019271,P001310,U000261,4,5990.0,23960.0
42000,I00042001,O00019272,P000379,U002381,6,380.0,2280.0
42001,I00042002,O00019273,P000241,U007498,7,3636.0,25452.0
42002,I00042003,O00019274,P000751,U008546,6,1400.0,8400.0
42003,I00042004,O00019274,P001766,U008546,3,21530.0,64590.0
42004,I00042005,O00019275,P001490,U007547,3,10560.0,31680.0
42005,I00042006,O00019276,P001729,U000172,3,3780.0,11340.0
42006,I00042007,O00019276,P001912,U000172,5,3100.0,15500.0
42007,I00042008,O00019277,P000236,U007792,3,990.0,2970.0
42008,I00042009,O00019278,P001129,U008297,5,5250.0,26250.0
42009,I00042010,O00019279,P001233,U004148,5,400.0,2000.0
42010,I00042011,O00019280,P001354,U002857,7,1200.0,8400.0
42011,I00042012,O00019281,P001519,U000446,3,4990.0,14970.0
42012,I00042013,O00019281,P000381,U000446,6,1800.0,10800.0
42013,I00042014,O00019281,P000604,U000446,6,1200.0,7200.0
42014,I00042015,O00019281,P001392,U000446,6,2850.0,17100.0
42015,I00042016,O00019281,P000186,U000446,4,9990.0,39960.0
42016,I00042017,O00019282,P000875,U005039,6,4750.0,28500.0
42017,I00042018,O00019282,P000359,U005039,5,4500.0,22500.0
42018,I00042019,O00019283,P000449,U000665,6,1990.0,11940.0
42019,I00042020,O00019283,P000367,U000665,6,900.0,5400.0
42020,I00042021,O00019284,P000998,U003368,6,2790.0,16740.0
42021,I00042022,O00019284,P000742,U003368,6,150.0,900.0
42022,I00042023,O00019284,P001627,U003368,4,2450.0,9800.0
42023,I00042024,O00019285,P001844,U000406,4,2990.0,11960.0
42024,I00042025,O00019286,P000589,U007171,6,12090.0,72540.0
42025,I00042026,O00019287,P001675,U000734,5,4950.0,24750.0
42026,I00042027,O00019288,P001206,U009031,6,4500.0,27000.0
42027,I00042028,O00019289,P000203,U004873,5,1429.0,7145.0
42028,I00042029,O00019290,P000246,U000458,4,5800.0,23200.0
42029,I00042030,O00019290,P000564,U000458,6,790.0,4740.0
42030,I00042031,O00019291,P000408,U005830,5,2500.0,12500.0
42031,I00042032,O00019291,P000905,U005830,7,2250.0,15750.0
42032,I00042033,O00019291,P001613,U005830,5,1000.0,5000.0
42033,I00042034,O00019292,P001379,U002362,5,850.0,4250.0
42034,I00042035,O00019293,P000258,U009515,3,5190.0,15570.0
42035,I00042036,O00019293,P000238,U009515,3,7662.0,22986.0
42036,I00042037,O00019294,P000650,U007965,4,1450.0,5800.0
42037,I00042038,O00019295,P001048,U004030,3,4050.0,12150.0
42038,I00042039,O00019295,P001321,U004030,5,1200.0,6000.0
42039,I00042040,O00019295,P000064,U004030,7,1700.0,11900.0
42040,I00042041,O00019296,P000363,U002356,3,2300.0,6900.0
42041,I00042042,O00019296,P000923,U002356,3,11330.0,33990.0
42042,I00042043,O00019297,P001156,U000426,3,1700.0,5100.0
42043,I00042044,O00019297,P000853,U000426,5,18090.0,90450.0
42044,I00042045,O00019297,P000434,U000426,5,27990.0,139950.0
42045,I00042046,O00019297,P000706,U000426,6,1000.0,6000.0
42046,I00042047,O00019298,P000541,U008651,5,7600.0,38000.0
42047,I00042048,O00019298,P001545,U008651,5,2750.0,13750.0
42048,I00042049,O00019298,P000699,U008651,4,21429.0,85716.0
42049,I00042050,O00019299,P000351,U000796,5,5000.0,25000.0
42050,I00042051,O00019300,P000962,U005441,6,4500.0,27000.0
42051,I00042052,O00019300,P001945,U005441,6,4500.0,27000.0
42052,I00042053,O00019300,P001032,U005441,7,250.0,1750.0
42053,I00042054,O00019301,P000114,U000119,3,6948.0,20844.0
42054,I00042055,O00019302,P001132,U001822,4,3190.0,12760.0
42055,I00042056,O00019303,P000058,U003619,6,950.0,5700.0
42056,I00042057,O00019303,P001632,U003619,6,8000.0,48000.0
42057,I00042058,O00019303,P001165,U003619,6,6750.0,40500.0
42058,I00042059,O00019304,P001427,U004390,7,800.0,5600.0
42059,I00042060,O00019305,P001383,U006639,6,2700.0,16200.0
42060,I00042061,O00019306,P001309,U009327,6,8490.0,50940.0
42061,I00042062,O00019306,P001239,U009327,6,150.0,900.0
42062,I00042063,O00019307,P000604,U008051,6,1200.0,7200.0
42063,I00042064,O00019308,P001037,U000708,5,200.0,1000.0
42064,I00042065,O00019308,P001217,U000708,7,13200.0,92400.0
42065,I00042066,O00019309,P001404,U005538,5,7350.0,36750.0
42066,I00042067,O00019310,P000498,U009167,3,5490.0,16470.0
42067,I00042068,O00019311,P000815,U002780,6,3290.0,19740.0
42068,I00042069,O00019311,P000179,U002780,4,800.0,3200.0
42069,I00042070,O00019311,P000394,U002780,3,490.0,1470.0
42070,I00042071,O00019312,P000257,U009258,4,12350.0,49400.0
42071,I00042072,O00019312,P001821,U009258,3,3990.0,11970.0
42072,I00042073,O00019313,P001754,U004023,6,2630.0,15780.0
42073,I00042074,O00019313,P001329,U004023,6,1250.0,7500.0
42074,I00042075,O00019313,P001952,U004023,6,4500.0,27000.0
42075,I00042076,O00019313,P001956,U004023,3,10950.0,32850.0
42076,I00042077,O00019314,P001852,U003094,3,5500.0,16500.0
42077,I00042078,O00019315,P000510,U003342,7,2900.0,20300.0
42078,I00042079,O00019316,P001847,U007881,3,4490.0,13470.0
42079,I00042080,O00019316,P001406,U007881,7,290.0,2030.0
42080,I00042081,O00019317,P001629,U000897,7,2990.0,20930.0
42081,I00042082,O00019318,P001391,U005942,3,9950.0,29850.0
42082,I00042083,O00019319,P001731,U003916,4,2990.0,11960.0
42083,I00042084,O00019320,P001630,U006569,7,6280.0,43960.0
42084,I00042085,O00019320,P001715,U006569,3,4080.0,12240.0
42085,I00042086,O00019320,P000079,U006569,3,2000.0,6000.0
42086,I00042087,O00019320,P000502,U006569,3,8990.0,26970.0
42087,I00042088,O00019320,P000298,U006569,5,3350.0,16750.0
42088,I00042089,O00019321,P001228,U001186,3,1990.0,5970.0
42089,I00042090,O00019321,P001030,U001186,6,8182.0,49092.0
42090,I00042091,O00019321,P001344,U001186,5,4250.0,21250.0
42091,I00042092,O00019321,P000435,U001186,6,4580.0,27480.0
42092,I00042093,O00019321,P001676,U001186,3,490.0,1470.0
42093,I00042094,O00019322,P001794,U001067,6,1750.0,10500.0
42094,I00042095,O00019323,P000827,U005850,5,900.0,4500.0
42095,I00042096,O00019323,P000218,U005850,3,400.0,1200.0
42096,I00042097,O00019323,P000085,U005850,4,8766.0,35064.0
42097,I00042098,O00019323,P001069,U005850,5,2150.0,10750.0
42098,I00042099,O00019324,P001020,U005603,7,2850.0,19950.0
42099,I00042100,O00019324,P001390,U005603,3,1980.0,5940.0
42100,I00042101,O00019324,P000778,U005603,3,6700.0,20100.0
42101,I00042102,O00019325,P000501,U006936,3,12640.0,37920.0
42102,I00042103,O00019325,P000902,U006936,3,500.0,1500.0
42103,I00042104,O00019325,P000595,U006936,3,210.0,630.0
42104,I00042105,O00019326,P000441,U007591,5,4160.0,20800.0
42105,I00042106,O00019327,P000706,U005894,3,1000.0,3000.0
42106,I00042107,O00019327,P000660,U005894,6,6870.0,41220.0
42107,I00042108,O00019328,P001056,U005121,4,1000.0,4000.0
42108,I00042109,O00019329,P000879,U008025,5,8200.0,41000.0
42109,I00042110,O00019329,P000394,U008025,3,490.0,1470.0
42110,I00042111,O00019330,P001570,U009060,4,7910.0,31640.0
42111,I00042112,O00019330,P000389,U009060,7,750.0,5250.0
42112,I00042113,O00019330,P000307,U009060,5,14156.0,70780.0
42113,I00042114,O00019331,P001023,U004268,4,10250.0,41000.0
42114,I00042115,O00019331,P001506,U004268,6,11990.0,71940.0
42115,I00042116,O00019332,P001995,U007152,5,3250.0,16250.0
42116,I00042117,O00019333,P001080,U000747,6,950.0,5700.0
42117,I00042118,O00019334,P000240,U006602,5,1990.0,9950.0
42118,I00042119,O00019335,P000331,U003827,5,1500.0,7500.0
42119,I00042120,O00019335,P001779,U003827,7,2900.0,20300.0
42120,I00042121,O00019336,P000002,U006596,4,17435.0,69740.0
42121,I00042122,O00019336,P001844,U006596,6,2990.0,17940.0
42122,I00042123,O00019336,P000747,U006596,6,950.0,5700.0
42123,I00042124,O00019336,P000512,U006596,6,400.0,2400.0
42124,I00042125,O00019336,P001181,U006596,4,11500.0,46000.0
42125,I00042126,O00019337,P000506,U003765,5,1450.0,7250.0
42126,I00042127,O00019337,P001011,U003765,5,3100.0,15500.0
42127,I00042128,O00019338,P001739,U006584,4,4980.0,19920.0
42128,I00042129,O00019339,P001570,U007856,4,7910.0,31640.0
42129,I00042130,O00019340,P000714,U007311,5,2000.0,10000.0
42130,I00042131,O00019341,P001576,U005612,5,3000.0,15000.0
42131,I00042132,O00019341,P000999,U005612,4,19030.0,76120.0
42132,I00042133,O00019341,P000080,U005612,6,1500.0,9000.0
42133,I00042134,O00019341,P001025,U005612,3,6050.0,18150.0
42134,I00042135,O00019342,P000668,U001628,5,1990.0,9950.0
42135,I00042136,O00019342,P001701,U001628,7,2300.0,16100.0
42136,I00042137,O00019343,P000987,U008878,6,2100.0,12600.0
42137,I00042138,O00019343,P001357,U008878,5,1190.0,5950.0
42138,I00042139,O00019344,P000221,U000841,7,100.0,700.0
42139,I00042140,O00019345,P001110,U004147,4,190.0,760.0
42140,I00042141,O00019346,P000108,U008554,3,400.0,1200.0
42141,I00042142,O00019347,P000822,U008960,3,6300.0,18900.0
42142,I00042143,O00019347,P000366,U008960,5,8380.0,41900.0
42143,I00042144,O00019347,P001560,U008960,5,3250.0,16250.0
42144,I00042145,O00019348,P001222,U009424,3,1600.0,4800.0
42145,I00042146,O00019348,P001014,U009424,3,3900.0,11700.0
42146,I00042147,O00019348,P001181,U009424,3,11500.0,34500.0
42147,I00042148,O00019348,P001888,U009424,7,1400.0,9800.0
42148,I00042149,O00019348,P001021,U009424,7,4250.0,29750.0
42149,I00042150,O00019349,P000736,U003244,6,190.0,1140.0
42150,I00042151,O00019349,P001850,U003244,5,2600.0,13000.0
42151,I00042152,O00019349,P000988,U003244,6,3990.0,23940.0
42152,I00042153,O00019349,P000701,U003244,6,1550.0,9300.0
42153,I00042154,O00019350,P001429,U001549,4,1090.0,4360.0
42154,I00042155,O00019350,P001219,U001549,7,3000.0,21000.0
42155,I00042156,O00019350,P001853,U001549,3,1250.0,3750.0
42156,I00042157,O00019350,P001584,U001549,3,8000.0,24000.0
42157,I00042158,O00019351,P000764,U000141,4,5600.0,22400.0
42158,I00042159,O00019352,P001260,U008674,6,2750.0,16500.0
42159,I00042160,O00019353,P001930,U003254,5,2210.0,11050.0
42160,I00042161,O00019354,P001070,U007421,3,1700.0,5100.0
42161,I00042162,O00019355,P001811,U004314,4,680.0,2720.0
42162,I00042163,O00019355,P001966,U004314,6,1250.0,7500.0
42163,I00042164,O00019355,P000845,U004314,4,12890.0,51560.0
42164,I00042165,O00019355,P001659,U004314,7,1350.0,9450.0
42165,I00042166,O00019356,P001327,U004319,6,300.0,1800.0
42166,I00042167,O00019356,P001083,U004319,3,200.0,600.0
42167,I00042168,O00019356,P000394,U004319,5,490.0,2450.0
42168,I00042169,O00019357,P001014,U004595,4,3900.0,15600.0
42169,I00042170,O00019358,P001155,U008536,3,8250.0,24750.0
42170,I00042171,O00019359,P001101,U000169,4,7490.0,29960.0
